;Suburb;Rooms;Type;Price;Postcode;Bathroom;Distance;Landsize;BuildingArea;YearBuilt;Regionname;Propertycount;date_month;zipcode;airbnb_record_count;airbnb_price_mean;airbnb_weekly_price_mean;airbnb_monthly_price_mean;CouncilArea
3444;Keilor East;3;h;875000.0;3033.0;2.0;12.8;928.0;130.0;1970.0;Western Metropolitan;5629.0;2016-07-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3445;Keilor East;3;h;601200.0;3033.0;1.0;12.8;554.0;147.0;1960.0;Western Metropolitan;5629.0;2016-06-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3446;Keilor East;3;h;695000.0;3033.0;1.0;12.8;0.0;;;Western Metropolitan;5629.0;2016-06-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3447;Keilor East;3;h;680000.0;3033.0;1.0;12.8;558.0;105.0;1980.0;Western Metropolitan;5629.0;2016-06-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3448;Keilor East;3;t;660000.0;3033.0;2.0;12.8;265.0;;;Western Metropolitan;5629.0;2016-11-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3449;Keilor East;3;h;650000.0;3033.0;2.0;12.8;176.0;;;Western Metropolitan;5629.0;2016-11-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3450;Keilor East;3;h;900000.0;3033.0;1.0;12.8;600.0;;;Western Metropolitan;5629.0;2016-11-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3451;Keilor East;3;h;823000.0;3033.0;1.0;12.8;538.0;;;Western Metropolitan;5629.0;2016-11-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3452;Keilor East;4;h;847000.0;3033.0;3.0;12.8;579.0;;;Western Metropolitan;5629.0;2016-05-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3453;Keilor East;3;h;705000.0;3033.0;1.0;12.8;616.0;201.0;1970.0;Western Metropolitan;5629.0;2016-05-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3454;Keilor East;3;t;710000.0;3033.0;2.0;12.8;320.0;133.0;2013.0;Western Metropolitan;5629.0;2016-08-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3455;Keilor East;4;h;732000.0;3033.0;2.0;12.8;544.0;233.0;1980.0;Western Metropolitan;5629.0;2016-08-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3456;Keilor East;3;h;715000.0;3033.0;2.0;12.8;598.0;123.0;1970.0;Western Metropolitan;5629.0;2016-07-01;3033.0;14.0;83.64285714285714;306.6666666666667;850.0;Moonee Valley
3457;Kensington;3;h;785000.0;3031.0;1.0;4.2;258.0;64.0;;Northern Metropolitan;5263.0;2016-03-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3458;Kensington;3;h;852000.0;3031.0;1.0;4.2;166.0;138.0;2000.0;Northern Metropolitan;5263.0;2016-03-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3459;Kensington;3;h;1037000.0;3031.0;1.0;4.2;188.0;106.0;1910.0;Northern Metropolitan;5263.0;2016-03-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3460;Kensington;2;h;775000.0;3031.0;1.0;4.2;150.0;;;Northern Metropolitan;5263.0;2016-03-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3461;Kensington;3;h;1470000.0;3031.0;1.0;4.2;199.0;121.0;1910.0;Northern Metropolitan;5263.0;2017-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3462;Kensington;2;u;630000.0;3031.0;2.0;4.2;0.0;;;Northern Metropolitan;5263.0;2017-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3463;Kensington;3;t;845000.0;3031.0;2.0;4.2;132.0;105.0;;Northern Metropolitan;5263.0;2017-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3464;Kensington;2;u;492500.0;3031.0;1.0;4.2;0.0;81.0;2008.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3465;Kensington;2;u;420000.0;3031.0;1.0;4.2;0.0;55.0;1970.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3466;Kensington;2;t;650000.0;3031.0;1.0;4.2;79.0;;;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3467;Kensington;3;h;1050000.0;3031.0;1.0;4.2;274.0;;1900.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3468;Kensington;3;h;1291000.0;3031.0;1.0;4.2;416.0;;;Northern Metropolitan;5263.0;2016-06-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3469;Kensington;2;u;420000.0;3031.0;1.0;4.2;0.0;80.0;2002.0;Northern Metropolitan;5263.0;2016-06-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3470;Kensington;3;h;961000.0;3031.0;1.0;4.2;235.0;;;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3471;Kensington;3;h;1271000.0;3031.0;1.0;4.2;284.0;113.0;1900.0;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3472;Kensington;3;h;1010000.0;3031.0;1.0;4.2;234.0;104.0;1900.0;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3473;Kensington;2;t;750000.0;3031.0;1.0;4.2;325.0;112.0;2002.0;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3474;Kensington;4;h;1675000.0;3031.0;2.0;4.2;279.0;;;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3475;Kensington;2;h;905000.0;3031.0;2.0;4.2;138.0;126.0;1999.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3476;Kensington;2;h;960000.0;3031.0;1.0;4.2;174.0;72.0;1900.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3477;Kensington;2;h;1031000.0;3031.0;1.0;4.2;163.0;99.0;1900.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3478;Kensington;3;t;918000.0;3031.0;2.0;4.2;788.0;;1998.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3479;Kensington;3;h;870000.0;3031.0;1.0;4.2;211.0;95.0;1992.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3480;Kensington;3;h;1165000.0;3031.0;1.0;4.2;239.0;135.0;1910.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3481;Kensington;5;h;1710000.0;3031.0;2.0;4.2;566.0;270.0;1890.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3482;Kensington;1;u;360000.0;3031.0;1.0;4.2;4267.0;;;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3483;Kensington;3;h;1455000.0;3031.0;1.0;4.2;275.0;120.0;1900.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3484;Kensington;1;u;365000.0;3031.0;1.0;4.2;0.0;47.0;2012.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3485;Kensington;3;u;551000.0;3031.0;1.0;4.2;4440.0;;;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3486;Kensington;2;u;442000.0;3031.0;2.0;4.2;3448.0;71.0;2010.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3487;Kensington;2;h;765000.0;3031.0;1.0;4.2;158.0;76.0;1965.0;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3488;Kensington;2;u;515000.0;3031.0;1.0;4.2;3957.0;81.0;2010.0;Northern Metropolitan;5263.0;2017-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3489;Kensington;3;u;570000.0;3031.0;1.0;4.2;0.0;;1990.0;Northern Metropolitan;5263.0;2017-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3490;Kensington;1;u;370000.0;3031.0;1.0;4.2;0.0;50.0;2012.0;Northern Metropolitan;5263.0;2016-12-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Brimbank
3491;Kensington;2;h;1005000.0;3031.0;1.0;4.2;274.0;;;Northern Metropolitan;5263.0;2016-12-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3492;Kensington;2;h;1234500.0;3031.0;2.0;4.2;169.0;127.0;2008.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3493;Kensington;2;u;666000.0;3031.0;1.0;4.2;1111.0;92.0;1998.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3494;Kensington;2;h;825000.0;3031.0;1.0;4.2;211.0;88.0;1915.0;Northern Metropolitan;5263.0;2016-05-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3495;Kensington;2;t;770000.0;3031.0;2.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-05-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Brimbank
3496;Kensington;3;h;1135000.0;3031.0;1.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3497;Kensington;4;h;975000.0;3031.0;3.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-10-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3498;Kensington;2;t;812000.0;3031.0;1.0;4.2;132.0;79.0;1887.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3499;Kensington;5;h;1900000.0;3031.0;2.0;4.2;566.0;270.0;1890.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3500;Kensington;1;u;445000.0;3031.0;1.0;4.2;0.0;67.0;1997.0;Northern Metropolitan;5263.0;2017-03-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3501;Kensington;2;h;732000.0;3031.0;2.0;4.2;94.0;130.0;2002.0;Northern Metropolitan;5263.0;2016-06-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3502;Kensington;3;h;1260000.0;3031.0;2.0;4.2;250.0;147.0;1900.0;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3503;Kensington;3;h;1000000.0;3031.0;2.0;4.2;211.0;132.0;1997.0;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3504;Kensington;2;h;1155000.0;3031.0;1.0;4.2;197.0;101.0;1890.0;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3505;Kensington;2;t;700000.0;3031.0;1.0;4.2;62.0;;1997.0;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3506;Kensington;3;h;813500.0;3031.0;1.0;4.2;165.0;;;Northern Metropolitan;5263.0;2016-05-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3507;Kensington;2;u;526000.0;3031.0;1.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3508;Kensington;3;t;790000.0;3031.0;2.0;4.2;1181.0;136.0;2003.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3509;Kensington;4;h;1365000.0;3031.0;2.0;4.2;242.0;;;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3510;Kensington;2;t;700000.0;3031.0;2.0;4.2;324.0;97.0;2009.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3511;Kensington;1;u;370000.0;3031.0;1.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3512;Kensington;3;h;1230000.0;3031.0;1.0;4.2;312.0;109.0;1915.0;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Moonee Valley
3513;Kensington;2;u;460000.0;3031.0;1.0;4.2;0.0;84.0;2010.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3514;Kensington;2;u;395000.0;3031.0;1.0;4.2;0.0;80.0;2002.0;Northern Metropolitan;5263.0;2016-04-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3515;Kensington;5;h;1001000.0;3031.0;1.0;4.2;301.0;;;Northern Metropolitan;5263.0;2016-09-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3516;Kensington;2;h;850000.0;3031.0;1.0;4.2;169.0;90.0;1900.0;Northern Metropolitan;5263.0;2016-09-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3517;Kensington;3;h;1335000.0;3031.0;1.0;4.2;459.0;;;Northern Metropolitan;5263.0;2017-02-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3518;Kensington;2;h;868000.0;3031.0;1.0;4.2;97.0;103.0;2000.0;Northern Metropolitan;5263.0;2017-02-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3519;Kensington;2;h;960000.0;3031.0;1.0;4.2;179.0;;1900.0;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3520;Kensington;2;t;773000.0;3031.0;1.0;4.2;0.0;90.0;1970.0;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3521;Kensington;2;u;631090.0;3031.0;2.0;4.2;2136.0;94.0;2012.0;Northern Metropolitan;5263.0;2016-06-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3522;Kensington;2;u;410000.0;3031.0;1.0;4.2;0.0;86.0;2000.0;Northern Metropolitan;5263.0;2016-06-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3523;Kensington;2;u;425000.0;3031.0;1.0;4.2;0.0;59.0;2006.0;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3524;Kensington;2;h;1211000.0;3031.0;1.0;4.2;183.0;;;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3525;Kensington;2;u;506000.0;3031.0;1.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-11-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3526;Kensington;2;h;806000.0;3031.0;1.0;4.2;173.0;;;Northern Metropolitan;5263.0;2016-05-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3527;Kensington;3;h;829000.0;3031.0;2.0;4.2;84.0;;;Northern Metropolitan;5263.0;2016-05-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3528;Kensington;2;h;786000.0;3031.0;1.0;4.2;149.0;;;Northern Metropolitan;5263.0;2016-08-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3529;Kensington;2;u;458000.0;3031.0;1.0;4.2;0.0;;;Northern Metropolitan;5263.0;2016-07-01;3031.0;188.0;119.91489361702128;645.3888888888889;2184.090909090909;Melbourne
3530;Kew;3;h;1635000.0;3101.0;1.0;5.6;396.0;;1990.0;Southern Metropolitan;10331.0;2016-03-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3531;Kew;2;u;562500.0;3101.0;2.0;5.6;0.0;;;Southern Metropolitan;10331.0;2016-03-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3532;Kew;2;u;520000.0;3101.0;1.0;5.6;0.0;12.0;;Southern Metropolitan;10331.0;2016-03-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3533;Kew;3;h;1528500.0;3101.0;1.0;5.6;375.0;;;Southern Metropolitan;10331.0;2017-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3534;Kew;2;u;630000.0;3101.0;1.0;5.6;91.0;;1970.0;Southern Metropolitan;10331.0;2017-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3535;Kew;4;h;1690000.0;3101.0;3.0;5.6;358.0;;;Southern Metropolitan;10331.0;2017-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3536;Kew;2;u;610000.0;3101.0;1.0;5.6;745.0;72.0;1968.0;Southern Metropolitan;10331.0;2017-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3537;Kew;3;h;1490000.0;3101.0;2.0;5.6;597.0;;1970.0;Southern Metropolitan;10331.0;2017-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3538;Kew;2;u;588000.0;3101.0;1.0;5.6;0.0;;1982.0;Southern Metropolitan;10331.0;2016-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Moonee Valley
3539;Kew;3;u;882000.0;3101.0;2.0;5.6;0.0;141.0;1950.0;Southern Metropolitan;10331.0;2016-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3540;Kew;2;u;831000.0;3101.0;1.0;5.6;0.0;;1970.0;Southern Metropolitan;10331.0;2016-06-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3541;Kew;4;h;2130000.0;3101.0;2.0;5.6;649.0;;1985.0;Southern Metropolitan;10331.0;2016-06-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3542;Kew;2;u;650000.0;3101.0;1.0;5.6;0.0;;;Southern Metropolitan;10331.0;2016-06-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3543;Kew;2;u;599000.0;3101.0;1.0;5.6;0.0;;;Southern Metropolitan;10331.0;2016-06-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3544;Kew;2;u;820000.0;3101.0;1.0;5.6;0.0;;;Southern Metropolitan;10331.0;2016-06-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3545;Kew;4;h;2200000.0;3101.0;1.0;5.6;735.0;;;Southern Metropolitan;10331.0;2016-07-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3546;Kew;2;h;1326000.0;3101.0;1.0;5.6;405.0;80.0;1890.0;Southern Metropolitan;10331.0;2016-07-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3547;Kew;2;u;610000.0;3101.0;1.0;5.6;0.0;;1960.0;Southern Metropolitan;10331.0;2016-07-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3548;Kew;4;h;1950000.0;3101.0;2.0;5.6;400.0;251.0;2000.0;Southern Metropolitan;10331.0;2016-08-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3549;Kew;3;h;1875000.0;3101.0;2.0;5.6;426.0;;;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Moonee Valley
3550;Kew;5;h;2850000.0;3101.0;2.0;5.6;815.0;;;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3551;Kew;4;h;2550000.0;3101.0;2.0;5.6;603.0;220.0;1930.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3552;Kew;3;h;1878000.0;3101.0;2.0;5.6;392.0;426.0;2015.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3553;Kew;4;h;1910000.0;3101.0;3.0;5.6;277.0;199.0;2016.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Moonee Valley
3554;Kew;3;h;1410000.0;3101.0;1.0;5.6;304.0;127.0;1885.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3555;Kew;2;u;515000.0;3101.0;1.0;5.6;743.0;;;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3556;Kew;3;h;2310000.0;3101.0;1.0;5.6;782.0;175.0;1920.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3557;Kew;2;h;890000.0;3101.0;1.0;5.6;0.0;;1970.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3558;Kew;3;h;1668000.0;3101.0;2.0;5.6;289.0;;;Southern Metropolitan;10331.0;2017-11-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Moonee Valley
3559;Kew;4;h;2315000.0;3101.0;2.0;5.6;364.0;183.0;1900.0;Southern Metropolitan;10331.0;2017-11-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3560;Kew;3;t;800000.0;3101.0;2.0;5.6;848.0;97.0;1970.0;Southern Metropolitan;10331.0;2016-12-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3561;Kew;2;h;1950000.0;3101.0;1.0;5.6;596.0;;;Southern Metropolitan;10331.0;2016-12-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3562;Kew;3;h;2770000.0;3101.0;3.0;5.6;1197.0;;1927.0;Southern Metropolitan;10331.0;2016-08-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3563;Kew;2;u;580000.0;3101.0;1.0;5.6;0.0;90.0;1970.0;Southern Metropolitan;10331.0;2016-08-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3564;Kew;2;u;525000.0;3101.0;1.0;5.6;0.0;;;Southern Metropolitan;10331.0;2016-05-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3565;Kew;3;h;1905000.0;3101.0;2.0;5.6;591.0;190.0;1910.0;Southern Metropolitan;10331.0;2016-05-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3566;Kew;2;u;478000.0;3101.0;1.0;5.6;0.0;51.0;1970.0;Southern Metropolitan;10331.0;2016-05-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3567;Kew;2;u;672000.0;3101.0;1.0;5.6;0.0;77.0;1966.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3568;Kew;4;h;2286000.0;3101.0;3.0;5.6;712.0;237.0;1975.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3569;Kew;3;h;1575000.0;3101.0;2.0;5.6;397.0;80.0;1940.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3570;Kew;2;u;590000.0;3101.0;1.0;5.6;0.0;80.0;1975.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3571;Kew;2;u;765000.0;3101.0;1.0;5.6;0.0;;1960.0;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3572;Kew;2;h;1507000.0;3101.0;1.0;5.6;667.0;;;Southern Metropolitan;10331.0;2016-10-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3573;Kew;3;h;972500.0;3101.0;2.0;5.6;0.0;;1970.0;Southern Metropolitan;10331.0;2016-04-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3574;Kew;2;t;672000.0;3101.0;1.0;5.6;0.0;;1980.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3575;Kew;4;h;2350000.0;3101.0;2.0;5.6;861.0;358.0;1983.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3576;Kew;4;h;1312000.0;3101.0;2.0;5.6;687.0;180.0;1955.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3577;Kew;2;u;890000.0;3101.0;2.0;5.6;89.0;87.0;1965.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3578;Kew;4;h;2117000.0;3101.0;1.0;5.6;520.0;;;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Melbourne
3579;Kew;2;h;1331000.0;3101.0;1.0;5.6;424.0;89.0;1940.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Boroondara
3580;Kew;4;h;1800000.0;3101.0;2.0;5.6;586.0;187.0;1940.0;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Boroondara
3581;Kew;4;h;2513000.0;3101.0;1.0;5.6;832.0;;;Southern Metropolitan;10331.0;2016-09-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Boroondara
3582;Kew;3;h;1476000.0;3101.0;2.0;5.6;288.0;203.0;1997.0;Southern Metropolitan;10331.0;2017-03-01;3101.0;107.0;139.5981308411215;609.75;1300.0;Boroondara
